Category ,Link
Conf-Infrastructure-Template,https://github.com/openstack/renderspec/blob/master/renderspec/dist-templates/fedora.spec.j2
Conf-Externals,https://github.com/openstack/neutron/blob/master/etc/oslo-config-generator/neutron.conf
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/castellan/castellan.spec.j2
Conf-Infrastructure-Template,https://github.com/openstack/ansible-role-collect-logs/blob/master/infrared_plugin/roles/collect_logs/templates/full_logs.html.j2
Conf-Infrastructure-Template,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/common/templates/admin-openrc.sh.j2
Inf-Creation,https://github.com/openstack/ironic/blob/master/api-ref/regenerate-samples.sh
Conf-ServiceOperations,https://github.com/openstack/grenade/blob/master/projects/70_cinder/shutdown.sh
Conf-Infrastructure-Template,https://github.com/openstack/charm-neutron-openvswitch/blob/master/templates/icehouse/dhcp_agent.ini
Conf-Infrastructure-Variables,https://github.com/openstack/tripleo-validations/blob/master/roles/overcloud_service_status/vars/main.yml
Conf-Declaration,github.com/openstack/murano/blob/master/murano/common/wsgi.py
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cinder/tasks/precheck.yml
Inf-Creation,https://github.com/openstack/ironic/blob/master/devstack/tools/ironic/scripts/create-node.sh
Conf-Externals,https://github.com/openstack/compute-hyperv/blob/master/openstack-common.conf
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm/blob/master/octavia/values.yaml
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/masakari-monitor_hosts.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/blazar/tasks/deploy.yml
Conf-Infrastructure-Setup,https://github.com/openstack/bifrost/blob/master/playbooks/enroll-dynamic.yaml
Conf-Infrastructure-Template,https://github.com/openstack/charm-neutron-openvswitch/blob/master/templates/liberty/ml2_conf.ini
Inf-Creation,https://github.com/openstack/ansible-role-tripleo-modify-image/blob/master/files/yum_install.sh
Conf-ServiceOperations,https://github.com/openstack/cinder/blob/master/tools/hooks/utils.sh
Inf-Creation,https://github.com/openstack/kolla/blob/master/docker/etcd/extend_start.sh
Conf-Infrastructure-Template,https://github.com/openstack/kayobe/blob/master/ansible/roles/kolla-openstack/templates/galera.cnf.j2
Conf-Externals,https://github.com/openstack/networking-bagpipe/blob/master/etc/oslo-config-generator/dataplane-evpn-linux-vxlan.conf
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-role-chrony/blob/master/vars/RedHat.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-watcherclient/python-watcherclient.spec.j2
Conf-Infrastructure-Setup,https://github.com/openstack/mistral-extra/blob/master/examples/v2/openstack/update_kernel.yaml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cinder/tasks/main.yml
Conf-ServiceOperations,https://github.com/openstack/kayobe/blob/master/tools/ansible-galaxy-retried.sh
Conf-Externals,https://github.com/openstack/designate/blob/master/etc/designate/designate-policy-generator.conf
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-role-redhat-subscription/blob/master/vars/main.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/ceilometer/tasks/deploy-containers.yml
Inf-Creation,https://github.com/openstack/heat-templates/blob/master/hot/software-config/boot-config/templates/fragments/start_container_agent.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/common/tasks/pull.yml
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/neutron/l3_agent.ini
Conf-Declaration,https://github.com/openstack/cloudkitty/blob/master/cloudkitty/collector/gnocchi.py
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/stop.yml
Inf-Creation,https://github.com/openstack/kuryr-kubernetes/blob/master/contrib/vagrant/vagrant.sh
Conf-Infrastructure-Variables,https://github.com/openstack/tripleo-validations/blob/master/roles/switch_vlans/vars/main.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/bifrost/tasks/stop.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/loadbalancer.yml
Inf-Creation,https://github.com/openstack/charm-glance/blob/master/charmhelpers/contrib/openstack/files/check_haproxy_queue_depth.sh
Conf-Infrastructure-Setup,https://github.com/openstack/horizon/blob/master/playbooks/horizon-devstack-integration/post.yaml
Conf-Externals,https://github.com/openstack/zun/blob/master/etc/zun/zun-config-generator.conf
Conf-Infrastructure-Variables,https://github.com/openstack/devstack/blob/master/roles/orchestrate-devstack/defaults/main.yaml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/pull.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/loadbalancer.yml
Inf-Creation,https://github.com/openstack/charm-glance-simplestreams-sync/blob/master/charmhelpers/contrib/openstack/files/check_haproxy.sh
Conf-Infrastructure-Variables,https://github.com/openstack/charm-nova-cloud-controller/blob/master/charmhelpers/contrib/hardening/defaults/apache.yaml
Conf-ServiceOperations,https://github.com/openstack/grenade/blob/master/projects/30_swift/shutdown.sh
Conf-Externals,https://github.com/openstack/solum/blob/master/etc/solum/config-generator.conf
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/cinder-tempest-plugin/cinder-tempest-plugin.spec.j2
Conf-ServiceOperations,https://github.com/openstack/cyborg/blob/master/devstack/plugin.sh
Inf-Creation,https://github.com/openstack/devstack-gate/blob/master/functions.sh
Conf-Externals,https://github.com/openstack/rpm-packaging/blob/master/openstack/zaqar/openstack-zaqar.defaultconf
Inf-Creation,https://github.com/openstack/loci/blob/master/scripts/install_nova_console.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/blazar/tasks/register.yml
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/all/neutron.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/grafana/tasks/check-containers.yml
Conf-Infrastructure-Variables,https://github.com/openstack/charm-swift-storage/blob/master/charmhelpers/contrib/hardening/defaults/apache.yaml
Inf-Creation,https://github.com/openstack/kolla-ansible/blob/master/tools/validate-docker-execute.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/aodh/tasks/deploy.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cinder/tasks/loadbalancer.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kayobe/blob/master/ansible/kolla-bifrost-hostvars.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/barbican/tasks/upgrade.yml
Conf-Infrastructure-Setup,https://github.com/openstack/puppet-tacker/blob/master/manifests/logging.pp
Conf-Infrastructure-Template,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/keystone/templates/fernet-push.sh.j2
Conf-Externals,https://github.com/openstack/kuryr/blob/master/etc/kuryr-config-generator.conf
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/sphinx-feature-classification/sphinx-feature-classification.spec.j2
Conf-Infrastructure-Setup,https://github.com/openstack/horizon/blob/master/playbooks/horizon-devstack-integration/run.yaml
Conf-ServiceOperations,https://github.com/openstack/freezer-web-ui/blob/master/devstack/plugin.sh
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/kolla
Conf-Externals,https://github.com/openstack/sahara/blob/master/tools/config/config-generator.sahara.conf
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/bootstrap.yml
Conf-Infrastructure-Setup,https://github.com/openstack/mistral-extra/blob/master/examples/v2/openstack/clone_vm/clone_vm.yaml
Conf-Infrastructure-Template,https://github.com/openstack/ansible-role-redhat-subscription/blob/master/templates/rhsm.conf.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/bootstrap_service.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/freezer/tasks/register.yml
Conf-Infrastructure-Variables,https://github.com/openstack/cookbook-openstack-bare-metal/blob/master/metadata.rb
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/networking-generic-switch/networking-generic-switch.spec.j2
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/sahara.yml.aio
Conf-ServiceOperations,https://github.com/openstack/horizon/blob/master/tools/find_settings.py
Conf-Externals,https://github.com/openstack/storlets/blob/master/etc/storlet-docker-gateway.conf-sample
Inf-Creation,https://github.com/openstack/networking-odl/blob/master/devstack/setup_java.sh
Conf-Infrastructure-Variables,https://github.com/openstack/tripleo-validations/blob/master/roles/openshift_on_openstack/defaults/main.yml
Conf-Infrastructure-Setup,https://github.com/openstack/cookbook-openstack-orchestration/blob/master/recipes/common.rb
Conf-Infrastructure-Setup,https://github.com/openstack/puppet-tacker/blob/master/manifests/db/sync.pp
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/aodh/tasks/config.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-masakariclient/python-masakariclient.spec.j2
Conf-Reader,github.com/openstack/networking-baremetal/blob/master/networking_baremetal/agent/ironic_neutron_agent.py
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-hardening/blob/master/vars/suse.yml
Inf-Creation,https://github.com/openstack/loci/blob/master/scripts/install.sh
Conf-Infrastructure-Template,https://github.com/openstack/kayobe/blob/master/ansible/roles/kolla-ansible/templates/daemon.json.j2
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/neutron/plugins/ml2/ml2_conf_fslsdn.ini
Conf-Infrastructure-Template,https://github.com/openstack/ansible-role-container-registry/blob/master/templates/docker-daemon.json.j2
Inf-Creation,https://github.com/openstack/networking-odl/blob/master/tools/with_venv.sh
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/openstack
Conf-Reader,https://github.com/openstack/glance/blob/master/glance/api/policy.py
Conf-Reader,https://github.com/openstack/masakari/blob/master/masakari/policy.py
Conf-Externals,https://github.com/openstack/glance/blob/master/glance/tests/etc/property-protections.conf
Conf-Infrastructure-Variables,https://github.com/openstack/tripleo-validations/blob/master/roles/package_version/vars/centos.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/register.yml
Inf-Creation,https://github.com/openstack/cinderlib/blob/master/tools/special_install.sh
Conf-Infrastructure-Variables,https://github.com/openstack/devstack/blob/master/roles/setup-devstack-log-dir/defaults/main.yaml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/glance/tasks/pull.yml
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/trove.yml.aio
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/unbound.yml.example
Conf-Externals,https://github.com/openstack/vitrage/blob/master/etc/vitrage/vitrage-policy-generator.conf
Conf-ServiceOperations,https://github.com/openstack/cinder/blob/master/tools/config/check_uptodate.sh
Conf-ServiceOperations,https://github.com/openstack/devstack-plugin-open-cas/blob/master/devstack/plugin.sh
Inf-Creation,https://github.com/openstack/devstack/blob/master/tools/https://github.com/openstack/devstack/blob/master/tools/debug_function.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/deploy.yml
Inf-Creation,https://github.com/openstack/charm-rabbitmq-server/blob/master/charmhelpers/contrib/openstack/files/check_haproxy_queue_depth.sh
Conf-ServiceOperations,https://github.com/openstack/grenade/blob/master/projects/60_nova/upgrade.sh
Conf-Externals,https://github.com/openstack/glance/blob/master/etc/glance-image-import.conf.sample
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/elasticsearch/tasks/copy-certs.yml
Conf-Declaration,github.com/openstack/networking-baremetal/blob/master/networking_baremetal/ironic_client.py
Conf-Infrastructure-Template,https://github.com/openstack/ansible-role-qdrouterd/blob/master/templates/qdrouterd-sasl.conf.j2
Inf-Creation,https://github.com/openstack/heat-templates/blob/master/hot/software-config/boot-config/templates/fragments/install_python_build_env_apt.sh
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/monasca-api/monasca-api.spec.j2
Conf-ServiceOperations,https://github.com/openstack/devstack-plugin-kafka/blob/master/devstack/plugin.sh
Conf-Externals,https://github.com/openstack/rpm-packaging/blob/master/openstack/cinder/openstack-cinder.defaultconf
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-zuul-jobs/blob/master/roles/build-pdf-docs/defaults/main.yaml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/XStatic-QUnit/XStatic-QUnit.spec.j2
Conf-ServiceOperations,https://github.com/openstack/kayobe/blob/master/dev/seed-upgrade.sh
Conf-Declaration,github.com/openstack/octavia/blob/master/octavia/common/config.py
Conf-Infrastructure-Setup,https://github.com/openstack/cookbook-openstack-block-storage/blob/master/recipes/cinder-common.rb
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm-infra/blob/master/libvirt/values.yaml
Conf-ServiceOperations,https://github.com/openstack/ironic-inspector/blob/master/devstack/upgrade/shutdown.sh
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/keystone/keystone.spec.j2
Conf-Externals,https://github.com/openstack/freezer/blob/master/etc/scheduler.conf.sample
Conf-Externals,https://github.com/openstack/monasca-api/blob/master/devstack/files/influxdb/influxdb.conf
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-role-systemd_service/blob/master/meta/main.yml
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-role-collect-logs/blob/master/roles/collect_logs/meta/main.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/check-containers.yml
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/monitoring/luks
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/nova_all.yml
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-role-openstack-operations/blob/master/meta/main.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/precheck.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/reconfigure.yml
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/glance/glance-registry-paste.ini
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/neutron.yml.aio
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/certificates/tasks/generate-root.yml
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/env.d/nova_ovn.yml.example
Conf-Reader,https://github.com/openstack/glance/blob/master/glance/api/versions.py
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-vitrageclient/python-vitrageclient.spec.j2
Inf-Creation,https://github.com/openstack/nova/blob/master/tools/test-setup.sh
Conf-Infrastructure-Setup,https://github.com/openstack/openstack-ansible-ops/blob/master/elk_metrics_7x/roles/elastic_logstash/tasks/logstash_kafka_ssl.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/barbican/tasks/bootstrap_service.yml
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/neutron/plugins/ml2/ml2_conf_arista.ini
Conf-Infrastructure-Template,https://github.com/openstack/charm-swift-storage/blob/master/charmhelpers/contrib/hardening/host/templates/pinerolo_profile.sh
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/cinder/api-paste.ini
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm-infra/blob/master/mongodb/values.yaml
Conf-Infrastructure-Template,https://github.com/openstack/ansible-role-qdrouterd/blob/master/templates/systemd-restart-on-failure.conf.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/aodh/tasks/deploy-containers.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-freezerclient/python-freezerclient.spec.j2
Conf-ServiceOperations,https://github.com/openstack/kuryr-libnetwork/blob/master/contrib/docker/run_kuryr.sh
Inf-Creation,https://github.com/openstack/tacker/blob/master/contrib/tacker-config/ns-config.sh
Conf-Infrastructure-Setup,https://github.com/openstack/tripleo-validations/blob/master/ci/playbooks/run.yml
Conf-Externals,https://github.com/openstack/pycadf/blob/master/etc/pycadf/cinder_api_audit_map.conf
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/deploy-containers.yml
Conf-Infrastructure-Variables,https://github.com/openstack/charm-cinder/blob/master/charmhelpers/contrib/hardening/defaults/os.yaml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-novaclient/python-novaclient.spec.j2
Conf-Infrastructure-Variables,https://github.com/openstack/reviewstats/blob/master/.zuul.yaml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/keystonemiddleware/keystonemiddleware.spec.j2
Inf-Creation,https://github.com/openstack/diskimage-builder/blob/master/diskimage_builder/elements/dhcp-all-interfaces/install.d/dhcp-all-interfaces.sh
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/roles/dnf/defaults/main.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/etcd/tasks/upgrade.yml
Conf-ServiceOperations,https://github.com/openstack/grenade/blob/master/projects/50_neutron/resources.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/elasticsearch/tasks/precheck.yml
Conf-Infrastructure-Variables,https://github.com/openstack/tripleo-validations/blob/master/roles/undercloud_disk_space/vars/main.yaml
Conf-Infrastructure-Setup,https://github.com/openstack/tripleo-validations/blob/master/ci/playbooks/run-local.yml
Conf-Externals,https://github.com/openstack/murano/blob/master/etc/oslo-config-generator/murano.conf
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-role-uwsgi/blob/master/meta/main.yml
Conf-Infrastructure-Variables,https://github.com/openstack/tripleo-validations/blob/master/roles/package_version/vars/redhat-8.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/barbican-tempest-plugin/barbican-tempest-plugin.spec.j2
Conf-Externals,https://github.com/openstack/murano/blob/master/murano/db/migration/alembic.ini
Conf-ServiceOperations,https://github.com/openstack/devstack-gate/blob/master/devstack-vm-gate.sh
Conf-Externals,https://github.com/openstack/masakari-monitors/blob/master/etc/masakarimonitors/masakarimonitors-config-generator.conf
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/debtcollector/debtcollector.spec.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/etcd/tasks/reconfigure.yml
Conf-Infrastructure-Variables,https://github.com/openstack/charm-swift-proxy/blob/master/charmhelpers/contrib/hardening/defaults/ssh.yaml
Conf-Infrastructure-Setup,https://github.com/openstack/devstack-vagrant/blob/master/puppet/modules/grenade/manifests/init.pp
Conf-Externals,https://github.com/openstack/rpm-packaging/blob/master/openstack/nova/openstack-nova.defaultconf
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/XStatic-mdi/XStatic-mdi.spec.j2
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/ceph.yml.aio
Inf-Creation,https://github.com/openstack/ansible-role-tripleo-modify-image/blob/master/files/dev_install.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/elasticsearch/tasks/check-containers.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/monasca-statsd/monasca-statsd.spec.j2
Conf-Reader,https://github.com/openstack/murano/blob/master/murano/engine/system/agent.py
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/sushy-tools/sushy-tools.spec.j2
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/qdrouterd.yml.aio
Conf-Externals,https://github.com/openstack/rpm-packaging/blob/master/openstack/sahara/openstack-sahara.defaultconf
Conf-ServiceOperations,https://github.com/openstack/ironic/blob/master/devstack/tools/ironic/scripts/cleanup-node.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/main.yml
Conf-ServiceOperations,https://github.com/openstack/devstack/blob/master/unstack.sh
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/compute/etc/neutron/vpn_agent.ini
Conf-Declaration,https://github.com/openstack/glance/blob/master/glance/cmd/replicator.py
Inf-Creation,https://github.com/openstack/devstack/blob/master/stack.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/elasticsearch/tasks/main.yml
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/openstack_user_config.yml.aio
Conf-Infrastructure-Setup,https://github.com/openstack/tripleo-validations/blob/master/ci/playbooks/pre.yml
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/designate.yml.aio
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-role-collect-logs/blob/master/roles/collect_logs/vars/infrared-collect-exclude-list.yml
Conf-Infrastructure-Template,https://github.com/openstack/charm-neutron-gateway/blob/master/templates/kilo/lbaas_agent.ini
Conf-Infrastructure-Template,https://github.com/openstack/charm-neutron-api/blob/master/templates/icehouse/plumgrid.ini
Conf-ServiceOperations,https://github.com/openstack/venus/blob/master/devstack/plugin.sh
Conf-Externals,https://github.com/openstack/monasca-notification/blob/master/config-generator/notification.conf
Conf-Infrastructure-Template,https://github.com/openstack/ansible-hardening/blob/master/templates/jail.local.j2
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm-infra/blob/master/elastic-packetbeat/values.yaml
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/nova.yml.aio
Inf-Creation,https://github.com/openstack/ironic/blob/master/devstack/tools/ironic/scripts/cirros-partition.sh
Conf-ServiceOperations,https://github.com/openstack/kayobe/blob/master/dev/config.sh
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/all/keystone.yml
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm-infra/blob/master/elastic-apm-server/values.yaml
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/all/infra.yml
Inf-Creation,https://github.com/openstack/charm-heat/blob/master/hooks/charmhelpers/contrib/openstack/files/check_haproxy_queue_depth.sh
Conf-Infrastructure-Setup,https://github.com/openstack/puppet-tacker/blob/master/manifests/db.pp
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-role-redhat-subscription/blob/master/meta/main.yml
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/placement.yml.example
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/reno/reno.spec.j2
Conf-Environment-Access,N
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm-infra/blob/master/flannel/values.yaml
Conf-ServiceOperations,https://github.com/openstack/grenade/blob/master/projects/10_keystone/upgrade.sh
Conf-Infrastructure-Template,https://github.com/openstack/grenade/blob/master/roles/write-grenade-conf/templates/localrc.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/certificates/tasks/main.yml
Conf-Externals,https://github.com/openstack/senlin/blob/master/tools/config-generator.conf
Conf-Infrastructure-Setup,https://github.com/openstack/openstack-ansible-galera_server/blob/master/tasks/galera_server_upgrade.yml
Conf-Externals,https://github.com/openstack/kayobe-config-dev/blob/master/etc/kayobe/kolla/config/ironic.conf
Conf-Externals,https://github.com/openstack/ironic/blob/master/ironic/db/sqlalchemy/alembic.ini
Conf-ServiceOperations,https://github.com/openstack/ironic-python-agent/blob/master/tools/config/check_uptodate.sh
Conf-ServiceOperations,https://github.com/openstack/murano/blob/master/devstack/upgrade/resources.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/blazar/tasks/pull.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/gnocchi/tasks/register.yml
Inf-Creation,https://github.com/openstack/charm-openstack-dashboard/blob/master/charmhelpers/contrib/openstack/files/check_haproxy_queue_depth.sh
Conf-Infrastructure-Template,https://github.com/openstack/ansible-role-openstack-operations/blob/master/templates/backup_ssh_config.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cinder/tasks/upgrade.yml
Conf-Reader,https://github.com/openstack/murano/blob/master/murano/engine/system/agent_listener.py
Conf-ServiceOperations,https://github.com/openstack/grenade/blob/master/projects/70_cinder/resources.sh
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm/blob/master/rally/values.yaml
Conf-Infrastructure-Variables,https://github.com/openstack/charm-ceilometer/blob/master/charmhelpers/contrib/hardening/defaults/mysql.yaml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/oslo.vmware/oslo.vmware.spec.j2
Conf-Infrastructure-Setup,https://github.com/openstack/openstack-ansible-ops/blob/master/elk_metrics_7x/roles/elastic_repositories/tasks/main.yml
Conf-Infrastructure-Variables,https://github.com/openstack/devstack/blob/master/roles/process-stackviz/defaults/main.yaml
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/all/horizon.yml
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-hardening/blob/master/meta/main.yml
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm/blob/master/masakari/values.yaml
Conf-Infrastructure-Variables,https://github.com/openstack/charm-swift-proxy/blob/master/charmhelpers/contrib/hardening/defaults/mysql.yaml
Conf-Infrastructure-Variables,https://github.com/openstack/devstack/blob/master/roles/apache-logs-conf/defaults/main.yaml
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/neutron/plugins/openvswitch/ovs_neutron_plugin.ini
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/keystone/keystone-paste.ini
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/destroy/tasks/cleanup_images.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/pycadf/pycadf.spec.j2
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/ironic-lib/ironic-lib.spec.j2
Conf-Externals,https://github.com/openstack/senlin/blob/master/tools/policy-generator.conf
